product_title,original_price,price,sold,shipping_cost,shipping_type,discount_percent,total_cost,outliers_flag
"Dining Chairs Set of 4 Mid-Century Modern Dinning Chairs, Living Room Bedroom Outdoor Lounge Chair PU Leather Cushion",127.51,64.51,13.00,0.00,free shipping,0.494071507,64.51,OK
"Round Dining Table for 4,47 Inch Farmhouse Kitchen Table Small Dinner Table Wood for Dining Room",342.12,173.09,10.00,0.00,free shipping,0.494071507,173.09,OK
Small Low Table Bedroom Makeup Office Desk Floating Window Japanese Tatami Small Unit Type Minimalist And Modern Low Long Table,46.45,26.04,2.00,0.00,free shipping,0.439397201,26.04,OK
Sweetcrispy Criss Cross Chair Legged ArmlessOffice Desk Chair No Wheels Swivel Vanity Chair Height Adjustable Wide Seat Computer,246.85,124.89,1.00,0.00,free shipping,0.494071507,124.89,OK
"Dresser, 6 Drawer Dresser , Modern Double Chest with Deep Drawers, Wide Storage Organizer Cabinet, Dresser",362.28,183.29,1.00,0.00,free shipping,0.494071507,183.29,OK
"6 Drawer Double Dresser with Power Outlet, Accent Chests of Drawers with LED Light, Modern White Storage Dresser",341.51,172.78,6.00,0.00,free shipping,0.494071507,172.78,OK
"Kitchen Dining Room Table 0.8"" Large for 6 to 8 People, ndustrial Wood Style Rectangle Apartment Dinning Room Dinette Tables",318.82,161.30,2.00,0.00,free shipping,0.494071507,161.3,OK
"Living Room Chair Set of 2, Velvet Accent Chairs Armchair with Lumbar Pillow, Vanity Chairs with Golden Legs, Living Room Chair",611.82,365.59,1.00,0.00,free shipping,0.40245497,365.59,OK
"Modern LED TV Stand for Televisions up to 70 Inch with Glass Shelves and Drawer, Gaming Entertainment Center",234.42,118.60,2.00,0.00,free shipping,0.494071507,118.6,OK
"Black Dresser for Bedroom,Long Dresser with 8 Drawers,51.5''W Wooden Dresser Chest of 8 Drawers,Large Capacity Clothing Storage",422.95,213.98,6.00,0.00,free shipping,0.494071507,213.98,OK
"Dining Chairs Set of 4, Upholstered Parsons Chairs with Nailhead Trim and Wood Legs, Kitchen Side Chair for Living Room",361.93,183.11,1.00,0.00,free shipping,0.494071507,183.11,OK
"Office Chair Height-Adjustable Ergonomic Desk Chair with Lumbar Support, Breathable Mesh Computer Chair High Back Swivel Task",124.39,62.93,1.00,0.00,free shipping,0.494071507,62.93,OK
Modern Faux Leather/Velvet Office Desk Chair with Low/Mid-back/with Wheels Modern Office Chair Adjustable Home Computer Chair,360.47,66.09,24.00,0.00,free shipping,0.816656032,66.09,OK
"Dining table with 4 chairs, including 4 mats, black kitchen breakfast table",254.38,128.70,8.00,0.00,free shipping,0.494071507,128.7,OK
"43"" Storage Ottoman Bench Leather Footstool Hold up to 660lb for Bedroom Black",86.99,44.01,25.00,0.00,free shipping,0.494071507,44.01,OK
"3 Piece Small Round Dining Table Set for Kitchen Breakfast Nook, Wood Grain Tabletop with Wine Storage Rack, Save Space, 31.5""",154.47,78.15,26.00,0.00,free shipping,0.494071507,78.15,OK
"JHSafer 30 Inches Folding Storage Ottoman Bench, Fireproof Storage Chest Foot Rest Stool with Lock, Storage Bench with Handle f",108.69,54.99,3.00,0.00,free shipping,0.494071507,54.99,OK
"White 6 Drawer Dresser, Wooden Storage Chest of 6 Drawers, Vertical Large Capacity Clothing Storage Organizer",253.24,128.12,2.00,0.00,free shipping,0.494071507,128.12,OK
"Modern White TV Stand for 32/40/50/55+ Inch TV, Entertainment Center TV Console, 16 Color LED Light Wood TV Table Stand",200.50,101.44,5.00,0.00,free shipping,0.494071507,101.44,OK
Modern Style Intelligent Bedside Table 2 Drawers Faux Leather Nightstands with Wireless Charging Bluetooth Speaker Side Cabinet,101.34,51.27,6.00,86.33,paid shipping,0.494071507,137.6,OK
"Phoenix Twin Bunk Bed, Student Dormitory, Mocha Wood Beds",444.71,224.99,1.00,0.00,free shipping,0.494071507,224.99,OK
"Footstool, Modern Velvet Round, Powder Room Makeup Chair, Makeup Bench Footstool with Gold Legs Modern Feature Footstool",54.15,21.08,1.00,0.00,free shipping,0.610710988,21.08,OK
KKTONER Mid Back PU Leather Height Adjustable Swivel Modern Task Chair Computer Office Home Vanity Chair with Wheels (White),109.64,55.47,9.00,0.00,free shipping,0.494071507,55.47,OK
Queen Size Floating Bed Frame with LED Lights Upholstered Platform Bed with Charging Station & Button Tufted Headboard Storage,382.43,193.48,2.00,0.00,free shipping,0.494071507,193.48,OK
Caterpillar Single Sofa Lazy Couch Tatami Living Room Bedroom Lovely Leisure Single Chair Reading Chair Balcony Rocking Chair,283.34,143.35,47.00,0.00,free shipping,0.494071507,143.35,OK
Video Racing Seat Height Adjustable With 360°Swivel and Headrest for Office or Bedroom Gamer Chair Computer Armchair Gaming,176.67,100.00,1.00,0.00,free shipping,0.433972944,100,OK
"US Bedroom dresser with 5 drawers, TV stand, leather finish, wooden coat, white-",131.98,66.77,0.00,0.00,free shipping,0.494071507,66.77,OK
Super Fiber Suede Mesh Red Togo Caterpillar Lazy Sofa Cat Paw for Two People 1.5 Meters in The Living Room Corner,192.70,97.49,11.00,0.00,free shipping,0.494071507,97.49,OK
Dresser for Bedroom with 12 Drawers Tall Dressers & Chests of Drawers for Bedroom Dresser for Closet Wooden Top & Metal Frame,180.32,93.18,13.00,0.00,free shipping,0.483251996,93.18,OK
Nordic Style Single Rocking Chair Lazy Sofa Balcony Living Room Bedroom Leisure Can Lie Can Sleep Luxury Eggshell Penguin Chair,427.55,216.31,25.00,0.00,free shipping,0.494071507,216.31,OK
"Nightstands Set of 2,End Table Side for Bedroom, Bedside ,Small Dresser with 2 Drawers, Night Stands Fa",67.89,34.35,14.00,0.00,free shipping,0.494071507,34.35,OK
"VOWNER Vanity with Lighted Mirror - Makeup Vanity Desk with Power Outlet and 7 Drawers, 3 Color Lighting Modes Adjustable",424.07,214.55,2.00,0.00,free shipping,0.494071507,214.55,OK
"Baysitone Clear Dining Chairs Set of 4, Modern Kitchen Chairs with Transparent Seat, Acrylic Accent Side Chairs",315.18,159.46,3.00,0.00,free shipping,0.494071507,159.46,OK
"LED Nightstand with Voice-Activated Mode, Acrylic Float Nightstand with Charging Station, Side Table End Table with 2 Drawers",176.23,89.16,4.00,0.00,free shipping,0.494071507,89.16,OK
"Dining Room Chairs Set of 6, Velvet Tufted Dining Chairs with Nailhead Back and Ring Pull Trim, Upholstered Dining Chairs",709.46,265.09,11.00,0.00,free shipping,0.626349618,265.09,OK
"Dressers Vanity Desk with Mirror and Lights, White Vanity Table with, Makeup Vanity Desk with Charging Station, Dressers",397.29,201.00,4.00,0.00,free shipping,0.494071507,201,OK
L-Shaped Computer Desk - Gaming Desk Corner Table 50 Inch PC White Writing Desk Wooden Desktop Computer CPU Stand,102.43,51.82,3.00,0.00,free shipping,0.494071507,51.82,OK
"Home Decor Luxury Large Faux Leather Square Storage Ottoman | Ottoman with Storage for Living Room & Bedroom, Distressed Brown",224.30,113.48,2.00,0.00,free shipping,0.494071507,113.48,OK
"Flower Shape Velvet Armchair, Modern Side Chair Vanity Chair with Golden Metal Legs for Living Room/Dressing Room/Bedroom/Home",141.17,71.42,4.00,0.00,free shipping,0.494071507,71.42,OK
"Light Luxury Creative Snails Change Shoes Stools,Home Entrance Doors, Small Household Stools,Low Stools,Sofa Stools,Decor stool",83.75,42.37,15.00,74.22,paid shipping,0.494071507,116.59,OK
"King Bed Frame with Luxury Wingback Upholstered Button Tufted Storage Headboard, King Platform Bed with Charging Station",415.16,210.04,14.00,0.00,free shipping,0.494071507,210.04,OK
2PC Leather Dining Chair High Load-bearing Capacity Metal Frame Sponge Backrest Chair Home Nordic Leather Dining Room Chairs,150.55,78.41,1.00,0.00,free shipping,0.479176353,78.41,OK
"TV Stand with Mount and Power Outlet 51.2"", Swivel TV Table Mount for 32-70 in TVs,Height Adjustable Modern Entertainment Center",286.74,145.07,2.00,0.00,free shipping,0.494071507,145.07,OK
"TV Stand, Deformable TV Stand with LED Lights & Power Outlets, Modern TV Stand for 45/50/55/60/65/75 Inch TVS,",215.64,109.10,15.00,0.00,free shipping,0.494071507,109.1,OK
"LED Bed Frame, Adjustable Headboard, Light up with Type-C & USB Charging Station, Upholstered Metal Bedframe, Bed Frame",367.78,214.67,5.00,0.00,free shipping,0.416308663,214.67,OK
"Modern TV Stand for 65"" Television, Entertainment Center with Two Storage Cabinets, Retro Style Media Console for Living Room,",138.62,70.13,2.00,0.00,free shipping,0.494071507,70.13,OK
"Modern White TV Stand for 32/40/50/55+ Inch TV, Entertainment Center TV Console, 16 Color LED Light Wood TV Table Stand with",200.50,101.44,9.00,0.00,free shipping,0.494071507,101.44,OK
"Dresser for Bedroom with 3 Drawer, Modern Dressers Chest of Drawers, with Wide Drawers and Metal Handles, Wood Dressers, White",160.44,81.17,1.00,0.00,free shipping,0.494071507,81.17,OK
"Bedroom Dresser, Fabric Dresser with 8 Drawers, High Dresser, Double Dresser, Closet Chest of Drawers, Sturdy Steel Frame",86.99,44.01,31.00,0.00,free shipping,0.494071507,44.01,OK
"Dresser with Mirror and Lamp, White Dresser with Lighting, Make-up Dresser with Charging Station, Hidden and Open Shelves",318.35,161.06,5.00,0.00,free shipping,0.494071507,161.06,OK
"Dressing Table with Light and Full-length Mirror, 3 Lighting Modes, Dressing Table with Drawers in The Bedroom",403.52,204.15,2.00,0.00,free shipping,0.494071507,204.15,OK
"Dresser, Dressing Table with Illuminated Mirror, Lighting Mode in 3 Colors, Adjustable Brightness, Dressing Table with Drawers",386.44,195.51,1.00,0.00,free shipping,0.494071507,195.51,OK
Desk Makeup Vanity Table Set With Drawer and Storage Cabinet Grey Vanity Table With DIY Lighted Mirror Dressers for Bedroom Home,307.10,155.37,1.00,0.00,free shipping,0.494071507,155.37,OK
LUMTOK 10-Drawer Dresser Fabric Storage Dressers Drawers for Bedroom Hallway Nursery Closets Steel Frame Wood Top,381.71,193.12,1.00,0.00,free shipping,0.494071507,193.12,OK
"L Shaped Computer Desk Wood Corner PC Gaming Table with Side Storage Bag for Home Office Small Spaces, White",109.77,53.38,32.00,0.00,free shipping,0.513710486,53.38,OK
Lazy Rocking Chair Washable Technology Cloth Recliner Chair 5 Angle Adjustment Detachable Relaxation And Comfort Lounge Chairs,141.33,79.24,210.00,0.00,free shipping,0.439326399,79.24,OK
4-Tier Shoe Rack Storage Organizer Mesh Shelves Entryway Industrial Design Rustic Brown Black Organize Shoes Bags Keys Wallet,89.02,45.04,1.00,0.00,free shipping,0.494071507,45.04,OK
"Queen Velvet Bed Frame with Adjustable Headboard, Upholstered Headboard and Footboard, Stable Metal Base, Beige Bed Frame",372.07,188.24,3.00,0.00,free shipping,0.494071507,188.24,OK
Floral Colorful Small Chair Endurable Hallway Stools Cute Room Chair Adorable Shoes-changing Stool Vanity Chair Ottoman Bench,7.16,3.62,4.00,21.65,paid shipping,0.494071507,25.27,OK
1 folding chair for home and outdoor use Convenient,11.59,0.99,85.00,0.00,free shipping,0.914581536,0.99,OK
"Hanging Egg Chair 360 Swivel, Outdoor Rattan with Overstuffed Cushions, Outdoor Egg Chair",400.45,202.60,1.00,0.00,free shipping,0.494071507,202.6,OK
Drawer Table with Lighting Mirror & Power Strip Dressing Vanity Table with Lights 4 Drawer Mirror Wood Desk,256.80,129.92,3.00,0.00,free shipping,0.494071507,129.92,OK
"LIKIMIO Small Makeup Vanity Desk with Mirror and Lights, Vanity Table Set with Storage Drawer & Chair & 3 Shelves, Bedroom",230.92,116.83,1.00,0.00,free shipping,0.494071507,116.83,OK
Set of Tables and Chairs for Dining Room Set Leviton Urban Style Counter Height Dining Set: Table and 6 Chairs Chair Grey Sets,1093.19,649.92,4.00,0.00,free shipping,0.405483036,649.92,OK
"Modern Lift Top Coffee Table Hidden Compartment Storage Shelf Wooden Living Room Office P2 MDF 39""x28""x24"" Black",123.45,44.18,2.00,0.00,free shipping,0.642122317,44.18,OK
Folding Step Stool Bathroom Stool Non-Slip Design Compact Foldable Step Stool For Bathroom Bedroom Kitchen Outdoor Fishing,7.68,1.68,5.00,0.00,free shipping,0.78125,1.68,OK
Foldable Lift Bed Small Table Home Learning Desk Simple Bedroom Computer Window Dormitory Student Table Laptop Computer Desk,38.97,32.97,51.00,0.00,free shipping,0.153964588,32.97,OK
Simple Shoe Rack Metal Shoe Shelf Footwear Rack Living Room Space Saving Organizer Stand Holder Black Shoe Shelf,14.14,14.14,14.00,0.00,free shipping,0,14.14,OK
Small Stool Portable Multifunctional Step Stool Shower Bench Potty Stool for Adults and Kids Apartment Bedside Kithchen Bathroom,11.58,5.58,132.00,0.00,free shipping,0.518134715,5.58,OK
Nordic Style Tulip Shape Storage Side Table Living Room Sofa Side Small Coffee Table INS Bedroom Bedside Corner Table Home Decor,72.90,36.88,26.00,63.08,paid shipping,0.494071507,99.96,OK
"6 Drawer Dresser for Bedroom, Rattan Wood Dressers with Led Light, Tall Dressers & Chests of Drawers, for Bedroom, Entryway",331.27,167.60,2.00,0.00,free shipping,0.494071507,167.6,OK
"Portable Wardrobe Closet Storage Organizer Metal Hanging Rack Non-Woven Fabric (Black, 51 Inch)",84.64,42.82,0.00,0.00,free shipping,0.494071507,42.82,OK
"Grey Couch Convertible Sectional Sofa Couch,4 Seat Sofa Set U-Shaped Fabric Modular Sleeper with Double Chaise Memory Foam",754.72,446.83,27.00,0.00,free shipping,0.407952618,446.83,OK
"TV Stand for 65/70/75 Inch TVs, Entertainment Center with 20 Color LEDs/Power Outlets, TV & Media Console for Gaming, TV Stand",410.33,207.60,7.00,0.00,free shipping,0.494071507,207.6,OK
Portable Wardrobe Closet Storage Organizer Metal Hanging Rack Non-Woven Fabric 34 Inch Black Assembly Closet for Clothes Locker,70.33,35.58,1.00,0.00,free shipping,0.494071507,35.58,OK
Computer Chair Managerial Executive Office Chair Gaming Gamer Desk Armchair Relaxing Backrest Ergonomic Swivel Massage Pc,389.52,227.71,10.00,0.00,free shipping,0.415408708,227.71,OK
"Home Folding Stool, Heavy Collapsible Padded Round Metal Stool Recreation Game Room, Black",22.54,9.78,5.00,0.00,free shipping,0.566104703,9.78,OK
"MUMUCC Multifunctional Foldable And Adjustable Aluminum Alloy Reading Stand With Spring Clip For Laptops, Tablets & Thick Books",47.70,21.94,3000.00,0.00,free shipping,0.540041929,21.94,OK
Inflatable Portable Sofa Folding Lazy Bean Bag Sofas Chair Pouf Puff Couch Tatami Living Room Footstool Inflatable Bed Set,15.61,7.90,10.00,5.86,paid shipping,0.494071507,13.76,OK
"DWVO Makeup Vanity Desk with Large Lighted Mirror with Power Outlet and LED Strip, 3 Color Lighting Modes with Adjustable",306.17,154.90,6.00,0.00,free shipping,0.494071507,154.9,OK
1/2/3PCS Plastic Folding Step Stool Portable Foldable Outdoor Dining Stool Multi Purpose Step Stool for Home Office Bathroom,26.56,8.34,1.00,0.00,free shipping,0.685993976,8.34,OK
Door opening simple fabric wardrobe for home hanging clothes Fabric wardrobe 112CM with 3 storage boxes available,88.31,82.31,0.00,0.00,free shipping,0.067942475,82.31,OK
Office Foot Rest under Desk Foot Stool Support Desk Step for Work Home Study Computer,10.76,4.76,3.00,0.00,free shipping,0.557620818,4.76,OK
56.6″W Modern Loveseat 2 Seater Sofa Luxurious Velvet Fabric Couch Futon with Gold-Tone Metal Arms and Legs Sofa,270.10,136.65,12.00,0.00,free shipping,0.494071507,136.65,OK
"6 Wood Drawers,Tall Dresser with Large Organizer, Wood Dressers",279.25,141.28,0.00,0.00,free shipping,0.494071507,141.28,OK
Swing Egg Wicker Chair and Reinforced Solid Structure Hammock Stand with 2 Storage Baskets and 3Hooks Outdoor Patio Swing Chair,303.72,153.66,1.00,0.00,free shipping,0.494071507,153.66,OK
"Classic Puresoft PU Padded Mid-Back Office Computer Desk Chair with Armrest, 26""D X 23.75""W X 42""H, Black,Office Chairs",160.48,81.19,39.00,0.00,free shipping,0.494071507,81.19,OK
Lazy Rocking Chair Technology Cloth Lounge Chairs Detachable Washable 5 Angle Adjustment Relaxation And Comfort Recliner Chair,141.01,73.06,26.00,0.00,free shipping,0.481880718,73.06,OK
"Redlife Combined TV Stand, Entertainment Center w/ Storage Shelf for 32~80'' TV Media Console-TV Table for Living Room & Bedroom",311.01,157.35,1.00,0.00,free shipping,0.494071507,157.35,OK
"Narrow Shoe Storage Cabinet, Shoe Cabinet for Entryway with 3 Flip Drawers, Wood Hidden Shoe Storage, Freestanding",160.89,81.40,1.00,0.00,free shipping,0.494071507,81.4,OK
"Rattan Nightstand with 2 Drawers, Rustic Side Table Night Stand with Storage,for Living Room Bedroom Set of 2",152.97,77.39,5.00,0.00,free shipping,0.494071507,77.39,OK
"10 Drawers Dresser Fabric Storage Tower Cabinet Bin Organizer, Black Grey Organizer Chest",119.25,60.33,2.00,0.00,free shipping,0.494071507,60.33,OK
Computer Armchair Girlfriend Computer Gaming Chair Pink Gaming Chair With Footrest Sister Wife and Love (Pink) Desk Gamer Office,250.27,144.16,6.00,0.00,free shipping,0.423982099,144.16,OK
"US BestOffice Gaming Desk Computer Desk 47""x 23"" Home Office Desk Extra Large Modern Ergonomic Black PC Carbon Fiber Table",87.12,37.56,3.00,0.00,free shipping,0.568870523,37.56,OK
"Vintage Dresser for Bedroom with 5/7 Drawers, Wood Drawer Dresser Chest of Drawers for Closet, Living Room, Hallway",204.89,103.66,4.00,0.00,free shipping,0.494071507,103.66,OK
Wooden Outdoor Folding Picnic Table With Glass Holder Round Foldable Desk Wine Glass Rack Collapsible Table for Garden Party,7.87,1.87,7.00,0.00,free shipping,0.762388818,1.87,OK
"Sleeper Sofa,Sofa Bed- 2 in1Pull Out Couch Bed with Storage Chaise for Living Room, Beige Chenille Couch Sofa Cama Tatami Couch",645.37,326.51,3.00,0.00,free shipping,0.494071507,326.51,OK
"Nightstands Set of 2, End Side Table with Drawer, Bedside Table with Shelf for Living Room Bedroom",66.24,26.46,4.00,0.00,free shipping,0.600543478,26.46,OK
Lazy Couch Penguin Rocking Chair Adult Lounge Snail Balcony Home Indoor Leisure Rocking Chair Lounge Chair Rocking sofa daybed,534.03,234.32,18.00,0.00,free shipping,0.561223152,234.32,OK
"Full bed frame, velvet upholstered bed frame, tufted headboard with vertical channels, mattress base, white, platform bed frame",263.67,133.40,3.00,0.00,free shipping,0.494071507,133.4,OK
"WLIVE Tall Bedroom with 13 Drawers, Storage Dresser Organizer unit, Fabric Dresser for Bedroom, Chest of Drawers, Steel Frame,",184.53,93.36,12.00,0.00,free shipping,0.494071507,93.36,OK
"Tribesigns Shoe Cabinet with Doors, 20 Pairs Entryway Shoe Storage Cabinet with Shelves, 5-Tier Modern Free Standing Shoe Racks",242.29,122.58,1.00,0.00,free shipping,0.494071507,122.58,OK
